id_student,code_module,code_presentation,gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,site_count,CMA,TMA,Exam,final_result
77763,DDD,2013B,M,HE Qualification,20-30%,35-55,False,0,150,546.0,93.85714285714286,87.83333333333333,69.0,Pass
81351,DDD,2013B,M,HE Qualification,90-100%,35-55,True,1,60,362.0,70.85714285714286,73.33333333333333,0.0,Fail
86047,DDD,2013B,F,HE Qualification,20-30%,0-35,False,0,60,322.0,51.166666666666664,51.714285714285715,42.0,Pass
87107,DDD,2013B,F,HE Qualification,70-80%,0-35,False,0,60,371.0,59.0,80.25,40.0,Pass
89051,DDD,2013B,M,A Level or Equivalent,30-40%,35-55,True,0,120,472.0,83.71428571428571,80.5,73.0,Pass
90836,DDD,2013B,M,A Level or Equivalent,50-60%,0-35,True,0,180,108.0,,,,Fail
92775,DDD,2013B,F,Lower Than A Level,0-10%,0-35,True,1,60,1776.0,39.833333333333336,36.8,,Fail
94923,DDD,2013B,F,Lower Than A Level,30-40%,0-35,False,2,90,194.0,60.0,62.0,,Fail
94964,DDD,2013B,F,Lower Than A Level,40-50%,0-35,False,0,60,87.0,25.5,68.0,,Fail
95356,DDD,2013B,F,HE Qualification,20-30%,0-35,False,0,90,104.0,59.0,36.166666666666664,,Withdrawn
96592,DDD,2013B,F,HE Qualification,20-30%,0-35,False,0,60,274.0,88.71428571428571,76.16666666666667,64.0,Pass
96945,DDD,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,90,4.0,,,,Withdrawn
103904,DDD,2013B,M,HE Qualification,70-80%,0-35,False,0,60,536.0,78.57142857142857,86.16666666666667,78.0,Distinction
108565,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,0,60,84.0,63.0,,,Withdrawn
110200,DDD,2013B,F,Lower Than A Level,70-80%,0-35,False,0,90,80.0,46.25,57.0,,Fail
111113,DDD,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,183.0,40.5,27.0,,Fail
111360,DDD,2013B,M,HE Qualification,30-40%,0-35,False,2,120,134.0,55.333333333333336,37.6,,Withdrawn
112245,DDD,2013B,M,HE Qualification,90-100%,35-55,False,0,60,866.0,78.28571428571429,82.66666666666667,58.0,Pass
117435,DDD,2013B,M,Lower Than A Level,30-40%,0-35,True,0,90,552.0,74.0,60.333333333333336,,Withdrawn
117862,DDD,2013B,M,A Level or Equivalent,10-20%,0-35,False,1,60,32.0,,,,Withdrawn
117939,DDD,2013B,F,Lower Than A Level,90-100%,35-55,False,0,60,231.0,37.25,49.666666666666664,,Withdrawn
121000,DDD,2013B,F,Lower Than A Level,40-50%,0-35,True,0,270,142.0,30.0,41.0,,Fail
121390,DDD,2013B,M,Lower Than A Level,10-20%,35-55,False,0,60,157.0,87.5,64.0,,Fail
124728,DDD,2013B,F,A Level or Equivalent,10-20%,35-55,True,0,150,71.0,,75.0,,Withdrawn
125677,DDD,2013B,M,A Level or Equivalent,80-90%,35-55,False,3,150,,,,,Withdrawn
126912,DDD,2013B,M,A Level or Equivalent,80-90%,35-55,False,1,60,,72.33333333333333,55.0,,Fail
128678,DDD,2013B,F,A Level or Equivalent,40-50%,35-55,False,1,90,287.0,48.42857142857143,32.0,,Fail
128965,DDD,2013B,M,A Level or Equivalent,60-70%,55<=,False,0,120,,,68.4,67.0,Withdrawn
130003,DDD,2013B,F,Lower Than A Level,0-10%,0-35,False,2,60,106.0,80.5,77.66666666666667,,Fail
131145,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,60,1071.0,83.81818181818181,82.9,76.5,Pass
131235,DDD,2013B,M,Lower Than A Level,70-80%,35-55,False,0,60,341.0,43.0,31.0,,Withdrawn
131609,DDD,2013B,M,Lower Than A Level,40-50%,35-55,False,0,90,173.0,30.0,,,Withdrawn
134025,DDD,2013B,M,A Level or Equivalent,60-70%,0-35,False,0,60,853.0,89.88888888888889,86.625,69.0,Distinction
134188,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,60,451.0,78.85714285714286,76.33333333333333,60.0,Pass
134336,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,60,135.0,67.5,81.75,,Fail
137603,DDD,2013B,M,Post Graduate Qualification,80-90%,35-55,False,0,60,657.0,88.85714285714286,70.0,78.0,Pass
138709,DDD,2013B,M,Lower Than A Level,10-20%,0-35,True,0,60,187.0,33.0,,,Withdrawn
141766,DDD,2013B,F,A Level or Equivalent,70-80%,0-35,False,1,120,3.0,,,,Withdrawn
142819,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,90,217.0,78.14285714285714,69.66666666666667,53.0,Pass
142998,DDD,2013B,F,HE Qualification,20-30%,35-55,True,0,120,,,,,Withdrawn
144923,DDD,2013B,M,Lower Than A Level,70-80%,35-55,False,1,120,134.0,60.666666666666664,73.33333333333333,,Fail
146089,DDD,2013B,M,HE Qualification,0-10%,0-35,False,0,60,1.0,,,,Fail
146651,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,2,60,224.0,69.33333333333333,82.25,49.0,Fail
147307,DDD,2013B,M,Lower Than A Level,80-90%,35-55,False,1,60,93.0,63.0,,,Withdrawn
150578,DDD,2013B,F,Lower Than A Level,60-70%,35-55,False,0,60,284.0,69.66666666666667,69.0,,Fail
157298,DDD,2013B,M,Lower Than A Level,20-30%,35-55,False,0,60,491.0,55.57142857142857,61.0,53.0,Pass
159596,DDD,2013B,M,HE Qualification,80-90%,0-35,False,0,60,236.0,82.33333333333333,60.0,,Withdrawn
159925,DDD,2013B,F,A Level or Equivalent,80-90%,0-35,False,2,70,1056.0,76.8,51.833333333333336,49.0,Pass
160005,DDD,2013B,F,HE Qualification,10-20%,35-55,False,0,60,1544.0,96.14285714285714,89.0,69.0,Pass
160401,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,1,60,47.0,47.0,,,Withdrawn
162984,DDD,2013B,M,No Formal quals,20-30%,35-55,False,2,220,48.0,40.0,,,Withdrawn
163067,DDD,2013B,F,Lower Than A Level,40-50%,0-35,False,0,60,448.0,69.28571428571429,79.16666666666667,42.0,Pass
165421,DDD,2013B,M,HE Qualification,Unknown,35-55,False,0,60,386.0,66.71428571428571,52.0,44.0,Fail
165733,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,True,0,60,877.0,68.41666666666667,33.111111111111114,56.0,Fail
166342,DDD,2013B,M,A Level or Equivalent,Unknown,0-35,False,0,60,371.0,92.42857142857143,83.0,78.0,Pass
166713,DDD,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,790.0,86.14285714285714,85.5,71.0,Pass
166988,DDD,2013B,F,HE Qualification,70-80%,0-35,False,0,90,486.0,81.71428571428571,66.16666666666667,64.0,Pass
167123,DDD,2013B,M,Lower Than A Level,20-30%,0-35,False,1,160,,,,,Withdrawn
167717,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,60,119.0,50.0,41.333333333333336,,Fail
168243,DDD,2013B,M,Lower Than A Level,20-30%,0-35,True,2,180,68.0,30.0,,,Withdrawn
169894,DDD,2013B,M,HE Qualification,20-30%,0-35,False,0,60,182.0,79.5,90.5,56.0,Withdrawn
170025,DDD,2013B,F,HE Qualification,90-100%,0-35,False,0,60,379.0,66.875,58.57142857142857,40.0,Pass
171896,DDD,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,752.0,62.0,64.85714285714286,76.0,Pass
173004,DDD,2013B,F,HE Qualification,60-70%,0-35,False,0,90,658.0,57.285714285714285,64.5,42.0,Withdrawn
176092,DDD,2013B,F,A Level or Equivalent,80-90%,35-55,False,0,70,468.0,74.14285714285714,72.8,38.0,Pass
177333,DDD,2013B,F,Lower Than A Level,30-40%,0-35,False,0,120,551.0,66.66666666666667,59.8,49.0,Pass
177817,DDD,2013B,M,HE Qualification,80-90%,0-35,False,0,120,177.0,85.4,68.5,,Withdrawn
177981,DDD,2013B,F,HE Qualification,40-50%,0-35,False,1,60,682.0,81.14285714285714,89.66666666666667,56.0,Pass
178639,DDD,2013B,M,Lower Than A Level,0-10%,35-55,False,0,60,,,,,Fail
179892,DDD,2013B,F,HE Qualification,10-20%,0-35,False,0,60,898.0,88.57142857142857,90.66666666666667,51.0,Pass
180667,DDD,2013B,M,A Level or Equivalent,60-70%,35-55,False,0,60,909.0,90.0,81.6,56.0,Pass
180958,DDD,2013B,M,A Level or Equivalent,10-20%,0-35,True,1,150,1102.0,64.0,66.66666666666667,67.0,Pass
183714,DDD,2013B,M,Lower Than A Level,40-50%,0-35,True,0,60,1347.0,88.28571428571429,73.16666666666667,51.0,Pass
184968,DDD,2013B,F,Lower Than A Level,70-80%,0-35,False,1,120,145.0,83.0,69.0,,Withdrawn
187623,DDD,2013B,M,A Level or Equivalent,70-80%,0-35,False,0,60,164.0,70.42857142857143,61.5,29.0,Fail
191195,DDD,2013B,F,Lower Than A Level,10-20%,0-35,True,0,120,346.0,67.16666666666667,45.8,,Fail
191398,DDD,2013B,M,Lower Than A Level,30-40%,0-35,False,1,210,6.0,,,,Withdrawn
191491,DDD,2013B,F,Lower Than A Level,10-20%,35-55,False,0,60,,,,,Withdrawn
191896,DDD,2013B,F,Lower Than A Level,10-20%,35-55,False,0,60,597.0,59.857142857142854,63.0,33.0,Fail
191972,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,4,120,1150.0,70.42857142857143,70.83333333333333,58.0,Pass
192196,DDD,2013B,M,Lower Than A Level,40-50%,35-55,False,0,60,280.0,69.5,53.833333333333336,56.0,Pass
196266,DDD,2013B,F,Lower Than A Level,10-20%,0-35,False,0,240,98.0,40.0,53.0,,Fail
196902,DDD,2013B,F,A Level or Equivalent,70-80%,0-35,False,3,60,,,,,Withdrawn
198470,DDD,2013B,F,A Level or Equivalent,30-40%,0-35,False,0,60,97.0,60.0,57.0,,Withdrawn
199782,DDD,2013B,M,Lower Than A Level,40-50%,0-35,False,0,60,118.0,,15.0,,Fail
200588,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,1,150,125.0,3.0,24.5,,Fail
200957,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,1,120,22.0,37.0,,,Fail
202506,DDD,2013B,M,HE Qualification,20-30%,0-35,False,1,150,75.0,73.5,33.0,,Fail
204996,DDD,2013B,M,HE Qualification,40-50%,0-35,False,0,120,451.0,93.42857142857143,94.83333333333333,60.0,Pass
227491,DDD,2013B,F,A Level or Equivalent,10-20%,0-35,False,0,60,698.0,72.25,69.0,,Withdrawn
228242,DDD,2013B,F,HE Qualification,40-50%,0-35,False,1,145,450.0,82.25,70.5,,Fail
228543,DDD,2013B,F,Lower Than A Level,10-20%,0-35,False,4,60,,,,,Fail
229057,DDD,2013B,F,Lower Than A Level,20-30%,0-35,False,3,120,92.0,30.0,,,Fail
230052,DDD,2013B,M,A Level or Equivalent,90-100%,0-35,False,0,180,319.0,40.5,47.0,,Withdrawn
233389,DDD,2013B,F,Lower Than A Level,10-20%,0-35,False,1,120,383.0,76.5,76.5,,Fail
233771,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,0,60,837.0,82.85714285714286,84.9,69.0,Pass
234740,DDD,2013B,M,Lower Than A Level,0-10%,0-35,False,0,60,1212.0,76.55555555555556,89.0,64.0,Pass
234859,DDD,2013B,F,A Level or Equivalent,70-80%,0-35,False,0,60,188.0,73.57142857142857,69.66666666666667,58.0,Pass
234978,DDD,2013B,M,A Level or Equivalent,90-100%,0-35,False,2,130,76.0,81.0,88.0,,Fail
235428,DDD,2013B,M,Lower Than A Level,20-30%,35-55,False,0,60,506.0,52.583333333333336,42.55555555555556,,Withdrawn
235492,DDD,2013B,M,A Level or Equivalent,Unknown,35-55,False,0,60,115.0,97.0,82.0,,Fail
235584,DDD,2013B,F,HE Qualification,80-90%,0-35,False,0,90,110.0,60.0,57.0,,Fail
236498,DDD,2013B,F,HE Qualification,30-40%,0-35,False,0,60,733.0,72.0,60.833333333333336,24.0,Fail
236620,DDD,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,60,1046.0,78.0909090909091,77.8,66.0,Pass
240389,DDD,2013B,F,HE Qualification,80-90%,35-55,False,0,120,497.0,36.4,57.4,,Withdrawn
240755,DDD,2013B,M,A Level or Equivalent,90-100%,0-35,False,0,90,296.0,76.4,80.5,78.0,Withdrawn
240936,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,1,90,33.0,60.0,79.0,,Fail
241771,DDD,2013B,F,HE Qualification,40-50%,0-35,False,0,60,419.0,58.42857142857143,57.2,20.0,Fail
241922,DDD,2013B,F,HE Qualification,20-30%,0-35,False,0,60,737.0,42.0,60.166666666666664,56.0,Pass
241971,DDD,2013B,M,A Level or Equivalent,60-70%,35-55,False,0,60,,,,,Withdrawn
244875,DDD,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,526.0,81.16666666666667,82.2,53.0,Pass
244919,DDD,2013B,M,Lower Than A Level,0-10%,0-35,False,2,60,401.0,89.5,72.25,,Withdrawn
246652,DDD,2013B,M,HE Qualification,10-20%,35-55,False,0,120,1120.0,73.33333333333333,79.16666666666667,58.0,Pass
248511,DDD,2013B,F,A Level or Equivalent,60-70%,35-55,False,4,120,382.0,51.166666666666664,49.333333333333336,49.0,Pass
248994,DDD,2013B,F,Lower Than A Level,0-10%,0-35,False,0,60,1377.0,95.42857142857143,94.66666666666667,73.0,Pass
249423,DDD,2013B,F,A Level or Equivalent,80-90%,35-55,False,0,60,594.0,67.66666666666667,69.2,44.0,Pass
249996,DDD,2013B,F,Lower Than A Level,30-40%,0-35,False,2,150,610.0,54.75,77.0,,Fail
251999,DDD,2013B,F,A Level or Equivalent,40-50%,0-35,False,1,280,748.0,68.0,50.5,51.0,Pass
252149,DDD,2013B,F,A Level or Equivalent,20-30%,0-35,False,1,60,312.0,80.71428571428571,80.0,91.0,Distinction
252489,DDD,2013B,F,A Level or Equivalent,80-90%,0-35,True,0,60,521.0,61.714285714285715,63.8,49.0,Pass
255747,DDD,2013B,F,Lower Than A Level,80-90%,0-35,False,2,60,812.0,60.142857142857146,46.833333333333336,29.0,Fail
255902,DDD,2013B,F,Post Graduate Qualification,90-100%,35-55,False,0,60,199.0,73.42857142857143,67.6,,Fail
257110,DDD,2013B,F,A Level or Equivalent,50-60%,0-35,False,0,115,20.0,17.0,,,Withdrawn
257369,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,180,,,,,Withdrawn
258310,DDD,2013B,M,A Level or Equivalent,0-10%,0-35,False,1,120,313.0,64.33333333333333,65.66666666666667,,Withdrawn
259750,DDD,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,22.0,,,,Fail
260491,DDD,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,1131.0,94.71428571428571,90.83333333333333,71.0,Pass
260639,DDD,2013B,M,A Level or Equivalent,60-70%,0-35,True,1,120,215.0,41.333333333333336,58.666666666666664,,Fail
262396,DDD,2013B,F,Lower Than A Level,80-90%,0-35,True,0,60,70.0,60.0,58.0,,Fail
263524,DDD,2013B,F,Lower Than A Level,60-70%,0-35,False,0,60,270.0,46.5,58.25,,Withdrawn
266450,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,0,60,524.0,43.857142857142854,44.166666666666664,42.0,Pass
266514,DDD,2013B,M,A Level or Equivalent,40-50%,35-55,False,1,60,612.0,61.25,75.0,53.0,Pass
266757,DDD,2013B,F,A Level or Equivalent,20-30%,0-35,False,2,60,270.0,68.0,56.666666666666664,,Withdrawn
266762,DDD,2013B,F,A Level or Equivalent,90-100%,0-35,False,2,120,120.0,,,,Fail
269676,DDD,2013B,M,Lower Than A Level,20-30%,35-55,False,0,70,1146.0,73.3,71.57142857142857,53.0,Pass
270435,DDD,2013B,M,Lower Than A Level,10-20%,0-35,False,0,90,205.0,31.5,33.0,,Fail
270468,DDD,2013B,F,Lower Than A Level,0-10%,0-35,False,0,60,110.0,53.0,,,Fail
270814,DDD,2013B,F,HE Qualification,90-100%,35-55,False,0,90,1082.0,92.0,80.0,58.0,Pass
272313,DDD,2013B,F,A Level or Equivalent,50-60%,0-35,False,2,120,55.0,,,,Withdrawn
273339,DDD,2013B,F,Lower Than A Level,0-10%,0-35,False,0,90,147.0,77.66666666666667,56.8,13.0,Fail
281118,DDD,2013B,F,Lower Than A Level,70-80%,0-35,False,1,70,291.0,87.6,83.5,53.0,Pass
281271,DDD,2013B,M,A Level or Equivalent,30-40%,35-55,True,0,60,212.0,43.0,69.0,,Withdrawn
282193,DDD,2013B,M,No Formal quals,20-30%,0-35,False,1,120,664.0,59.2,65.14285714285714,50.5,Pass
283618,DDD,2013B,M,Lower Than A Level,90-100%,35-55,False,2,120,583.0,61.166666666666664,70.5,38.0,Pass
283783,DDD,2013B,F,A Level or Equivalent,70-80%,0-35,False,1,60,162.0,60.0,75.0,,Withdrawn
284326,DDD,2013B,F,Lower Than A Level,50-60%,0-35,False,0,150,249.0,47.0,69.0,,Fail
284734,DDD,2013B,M,HE Qualification,40-50%,0-35,False,1,90,36.0,,32.0,,Fail
285096,DDD,2013B,M,Lower Than A Level,40-50%,35-55,False,0,60,1376.0,92.42857142857143,94.66666666666667,73.0,Pass
285475,DDD,2013B,M,HE Qualification,30-40%,0-35,False,1,120,584.0,83.63636363636364,79.0,69.0,Pass
287432,DDD,2013B,F,A Level or Equivalent,30-40%,35-55,False,0,90,688.0,77.28571428571429,60.166666666666664,40.0,Pass
287526,DDD,2013B,M,A Level or Equivalent,90-100%,0-35,False,1,60,270.0,84.33333333333333,94.66666666666667,,Withdrawn
289564,DDD,2013B,M,Lower Than A Level,90-100%,0-35,True,0,60,317.0,51.4,57.6,,Fail
290043,DDD,2013B,M,A Level or Equivalent,50-60%,0-35,False,2,60,140.0,77.5,59.0,47.0,Pass
291133,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,60,1249.0,86.57142857142857,87.83333333333333,69.0,Pass
292694,DDD,2013B,F,A Level or Equivalent,70-80%,0-35,False,0,120,74.0,,72.66666666666667,40.0,Withdrawn
292713,DDD,2013B,M,Lower Than A Level,40-50%,0-35,True,0,60,128.0,83.0,43.666666666666664,,Fail
292741,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,90,12.0,,,,Fail
297582,DDD,2013B,M,Lower Than A Level,20-30%,0-35,True,0,60,,,,,Withdrawn
298040,DDD,2013B,F,HE Qualification,80-90%,0-35,False,0,60,2459.0,90.27272727272727,91.5,72.0,Pass
298497,DDD,2013B,M,Lower Than A Level,Unknown,0-35,False,0,70,834.0,61.5,58.6,49.0,Pass
304734,DDD,2013B,M,HE Qualification,70-80%,35-55,False,1,60,269.0,82.28571428571429,67.83333333333333,67.0,Pass
304893,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,120,92.0,40.666666666666664,20.5,,Withdrawn
305313,DDD,2013B,F,Lower Than A Level,20-30%,0-35,True,0,180,24.0,,,,Withdrawn
305702,DDD,2013B,F,A Level or Equivalent,10-20%,0-35,False,0,120,88.0,55.0,48.0,,Withdrawn
307158,DDD,2013B,F,Lower Than A Level,20-30%,0-35,True,0,90,112.0,56.0,43.0,,Fail
307290,DDD,2013B,F,HE Qualification,30-40%,0-35,False,2,120,179.0,80.2,68.6,42.0,Fail
307291,DDD,2013B,F,A Level or Equivalent,90-100%,0-35,False,0,60,490.0,51.5,66.0,,Withdrawn
307932,DDD,2013B,M,HE Qualification,90-100%,0-35,False,0,120,81.0,20.0,19.5,,Withdrawn
308589,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,3,120,132.0,54.0,41.0,,Fail
308767,DDD,2013B,F,Lower Than A Level,60-70%,0-35,False,1,120,186.0,59.0,64.25,,Fail
309580,DDD,2013B,F,HE Qualification,50-60%,35-55,False,0,60,1970.0,98.14285714285714,93.33333333333333,82.0,Pass
310865,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,True,1,120,49.0,,,,Withdrawn
311117,DDD,2013B,M,A Level or Equivalent,0-10%,0-35,True,0,60,185.0,,,,Withdrawn
312518,DDD,2013B,F,Lower Than A Level,10-20%,0-35,False,1,210,32.0,63.0,,,Withdrawn
316289,DDD,2013B,F,HE Qualification,90-100%,0-35,False,0,60,748.0,80.66666666666667,79.0,64.0,Pass
316772,DDD,2013B,M,A Level or Equivalent,60-70%,0-35,False,0,240,,,64.0,,Withdrawn
320014,DDD,2013B,F,HE Qualification,20-30%,35-55,False,0,60,555.0,84.0,81.33333333333333,64.0,Pass
321525,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,2,60,224.0,71.25,84.5,47.0,Pass
321744,DDD,2013B,M,Lower Than A Level,90-100%,0-35,False,0,60,125.0,41.0,59.0,,Fail
323146,DDD,2013B,F,A Level or Equivalent,80-90%,0-35,False,3,240,180.0,56.0,49.666666666666664,,Fail
324268,DDD,2013B,M,Lower Than A Level,0-10%,0-35,False,0,60,151.0,63.0,80.0,,Withdrawn
324691,DDD,2013B,F,A Level or Equivalent,40-50%,35-55,False,0,60,886.0,74.14285714285714,76.16666666666667,56.0,Pass
325565,DDD,2013B,M,Lower Than A Level,0-10%,0-35,False,2,120,21.0,22.5,,,Fail
327024,DDD,2013B,F,A Level or Equivalent,90-100%,35-55,False,2,120,481.0,57.714285714285715,58.166666666666664,24.0,Fail
327997,DDD,2013B,M,Lower Than A Level,50-60%,0-35,False,1,210,209.0,77.0,82.0,,Withdrawn
329689,DDD,2013B,F,Lower Than A Level,50-60%,35-55,False,0,120,517.0,47.75,49.5,,Fail
329967,DDD,2013B,M,Lower Than A Level,0-10%,0-35,False,0,120,87.0,,17.0,,Fail
330067,DDD,2013B,M,A Level or Equivalent,90-100%,0-35,False,2,60,416.0,87.28571428571429,63.666666666666664,73.0,Pass
331232,DDD,2013B,M,Lower Than A Level,90-100%,0-35,False,0,90,394.0,82.83333333333333,69.33333333333333,64.0,Pass
331351,DDD,2013B,M,A Level or Equivalent,10-20%,0-35,False,0,90,4.0,,,,Fail
333856,DDD,2013B,F,A Level or Equivalent,40-50%,0-35,True,1,120,356.0,78.14285714285714,62.0,47.0,Pass
334294,DDD,2013B,F,A Level or Equivalent,70-80%,35-55,False,1,225,116.0,59.5,65.0,,Withdrawn
335020,DDD,2013B,F,A Level or Equivalent,70-80%,35-55,False,0,60,846.0,85.28571428571429,79.5,62.0,Pass
335264,DDD,2013B,F,A Level or Equivalent,30-40%,0-35,True,0,60,71.0,,,,Withdrawn
335607,DDD,2013B,F,A Level or Equivalent,60-70%,35-55,False,0,180,348.0,60.0,70.0,,Withdrawn
336112,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,1,120,125.0,90.0,72.0,,Fail
336684,DDD,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,863.0,62.142857142857146,73.83333333333333,64.0,Pass
336696,DDD,2013B,F,A Level or Equivalent,0-10%,0-35,False,0,60,213.0,81.57142857142857,73.16666666666667,42.0,Pass
337048,DDD,2013B,M,A Level or Equivalent,20-30%,0-35,False,2,130,,,29.0,,Withdrawn
337414,DDD,2013B,F,A Level or Equivalent,70-80%,0-35,False,1,60,707.0,50.666666666666664,34.166666666666664,,Withdrawn
338076,DDD,2013B,M,HE Qualification,50-60%,0-35,False,0,90,148.0,88.4,68.8,60.0,Pass
338669,DDD,2013B,M,Lower Than A Level,70-80%,0-35,False,0,60,43.0,50.0,,,Withdrawn
339481,DDD,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,340.0,34.8,42.5,,Fail
340399,DDD,2013B,F,Lower Than A Level,60-70%,0-35,False,2,120,59.0,50.0,,,Fail
342176,DDD,2013B,M,Lower Than A Level,60-70%,35-55,False,1,120,19.0,,,,Withdrawn
343427,DDD,2013B,F,Lower Than A Level,0-10%,35-55,False,0,60,,,,,Withdrawn
344199,DDD,2013B,M,Lower Than A Level,60-70%,35-55,False,0,70,618.0,71.0,72.0,,Withdrawn
344367,DDD,2013B,M,Lower Than A Level,30-40%,0-35,False,1,120,509.0,44.333333333333336,40.5,33.0,Fail
344474,DDD,2013B,M,A Level or Equivalent,50-60%,0-35,False,0,75,256.0,58.2,55.857142857142854,,Withdrawn
344873,DDD,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,60,500.0,63.142857142857146,64.33333333333333,51.0,Pass
345257,DDD,2013B,M,A Level or Equivalent,50-60%,0-35,False,1,60,419.0,78.71428571428571,71.8,,Fail
345313,DDD,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,90,233.0,35.42857142857143,57.833333333333336,18.0,Fail
345568,DDD,2013B,F,A Level or Equivalent,10-20%,0-35,False,0,60,88.0,92.0,62.0,,Fail
347210,DDD,2013B,M,HE Qualification,Unknown,55<=,False,0,90,64.0,,,,Withdrawn
348790,DDD,2013B,M,HE Qualification,60-70%,0-35,False,0,60,582.0,89.66666666666667,91.0,,Withdrawn
349145,DDD,2013B,F,Lower Than A Level,80-90%,35-55,False,1,120,14.0,,,,Withdrawn
350398,DDD,2013B,F,HE Qualification,60-70%,35-55,False,1,60,266.0,76.33333333333333,65.66666666666667,,Withdrawn
350690,DDD,2013B,F,Lower Than A Level,20-30%,0-35,False,1,150,652.0,80.33333333333333,86.66666666666667,,Withdrawn
351512,DDD,2013B,M,HE Qualification,60-70%,0-35,False,0,60,535.0,93.8,94.0,,Fail
351775,DDD,2013B,F,HE Qualification,40-50%,35-55,False,0,70,1669.0,72.36363636363636,68.7,50.5,Pass
354050,DDD,2013B,M,A Level or Equivalent,70-80%,0-35,False,1,150,185.0,38.333333333333336,38.1,,Fail
356257,DDD,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,210,193.0,55.5,86.0,,Withdrawn
357576,DDD,2013B,M,Lower Than A Level,80-90%,35-55,False,0,80,152.0,45.333333333333336,55.0,,Fail
357595,DDD,2013B,M,A Level or Equivalent,90-100%,0-35,False,0,180,,,,,Withdrawn
358075,DDD,2013B,F,A Level or Equivalent,80-90%,0-35,False,0,60,470.0,71.63636363636364,66.54545454545455,51.0,Pass
358522,DDD,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,60,541.0,84.71428571428571,90.83333333333333,64.0,Pass
360492,DDD,2013B,M,Lower Than A Level,80-90%,0-35,False,0,60,420.0,80.33333333333333,86.83333333333333,91.0,Distinction
360938,DDD,2013B,F,Lower Than A Level,10-20%,35-55,False,0,60,38.0,,15.0,,Fail
361209,DDD,2013B,M,A Level or Equivalent,0-10%,0-35,False,1,180,686.0,67.42857142857143,83.5,64.0,Pass
361282,DDD,2013B,M,Lower Than A Level,10-20%,0-35,False,0,60,418.0,63.0,71.33333333333333,,Withdrawn
362037,DDD,2013B,F,HE Qualification,90-100%,0-35,False,0,60,210.0,75.66666666666667,71.83333333333333,64.0,Pass
362374,DDD,2013B,F,HE Qualification,80-90%,0-35,False,1,150,711.0,82.14285714285714,68.0,56.0,Pass
364021,DDD,2013B,F,Lower Than A Level,20-30%,35-55,False,1,210,31.0,43.0,,,Fail
364405,DDD,2013B,M,HE Qualification,50-60%,35-55,False,0,60,1124.0,92.28571428571429,88.66666666666667,82.0,Distinction
